49,0.01,82.69,23.247,0.01,82.69,23.247
50,0.03,82.86,23.243,0.03,82.86,23.243
51,0.02,83.7,23.238,0.02,83.7,23.238
52,-0.07,83.68,23.233,-0.07,83.68,23.233
53,-0.03,84.26,23.231,-0.03,84.26,23.231
54,0,84.23,23.225,0,84.23,23.225
55,0,83.83,23.221,0,83.83,23.221
56,-0.02,84.72,23.215,-0.02,84.72,23.215
57,0.04,85,23.212,0.04,85,23.212
58,0.05,84.97,23.21,0.05,84.97,23.21
59,0.05,84.57,23.21,0.05,84.57,23.21
60,0.06,84.23,23.208,0.06,84.23,23.208
61,0.05,84.31,23.207,0.05,84.31,23.207
62,0.07,83.45,23.206,0.07,83.45,23.206
63,-0.01,83.8,23.204,-0.01,83.8,23.204
64,-0.01,83.4,23.198,-0.01,83.4,23.198
65,-0.01,83.8,23.194,-0.01,83.8,23.194
66,-0.02,83.65,23.194,-0.02,83.65,23.194
67,-0.05,84.03,23.193,-0.05,84.03,23.193
68,-0.04,84.39,23.189,-0.04,84.39,23.189
69,0.02,84.06,23.183,0.02,84.06,23.183
70,0.01,83.65,23.176,0.01,83.65,23.176
71,-0.08,83.47,23.173,-0.08,83.47,23.173
72,-0.03,83.68,23.167,-0.03,83.68,23.167
73,-0.03,83.63,23.165,-0.03,83.63,23.165
74,0,83.52,23.158,0,83.52,23.158
75,-0.01,84.08,23.157,-0.01,84.08,23.157
76,-0.02,84.51,23.156,-0.02,84.51,23.156
77,-0.02,84.84,23.152,-0.02,84.84,23.152
78,-0.01,85.51,23.145,-0.01,85.51,23.145
79,-0.02,86.55,23.145,-0.02,86.55,23.145
80,-0.02,85.91,23.147,-0.02,85.91,23.147
81,-0.01,85.63,23.149,-0.01,85.63,23.149
82,0.01,84.92,23.148,0.01,84.92,23.148
83,0.05,84.57,23.146,0.05,84.57,23.146
84,0.07,84.29,23.145,0.07,84.29,23.145
85,0.08,84.46,23.14,0.08,84.46,23.14
86,0.1,84.31,23.14,0.1,84.31,23.14
87,0.08,84.13,23.143,0.08,84.13,23.143
88,0.08,84.44,23.141,0.08,84.44,23.141
89,0.04,84.21,23.136,0.04,84.21,23.136
90,-0.02,84.49,23.128,-0.02,84.49,23.128
91,-0.04,84.01,23.123,-0.04,84.01,23.123
92,-0.09,84.51,23.119,-0.09,84.51,23.119
93,-0.1,84.44,23.118,-0.1,84.44,23.118
94,-0.1,85.05,23.12,-0.1,85.05,23.12
95,-0.05,84.87,23.121,-0.05,84.87,23.121
96,-0.02,84.51,23.119,-0.02,84.51,23.119
97,-0.02,84.59,23.113,-0.02,84.59,23.113
98,-0.04,83.68,23.107,-0.04,83.68,23.107
99,-0.02,83.29,23.099,-0.02,83.29,23.099
100,-0.01,83.19,23.095,-0.01,83.19,23.095
101,-0.01,83.37,23.096,-0.01,83.37,23.096
102,0.04,83.57,23.094,0.04,83.57,23.094
103,0.03,82.63,23.091,0.03,82.63,23.091
104,0,82.63,23.089,0,82.63,23.089
105,-0.01,83.12,23.086,-0.01,83.12,23.086
106,-0.02,83.04,23.083,-0.02,83.04,23.083
107,0,82.89,23.08,0,82.89,23.08
108,-0.03,83.32,23.075,-0.03,83.32,23.075
109,-0.04,83.02,23.068,-0.04,83.02,23.068
110,0.04,83.24,23.067,0.04,83.24,23.067
111,-0.05,83.52,23.066,-0.05,83.52,23.066
112,-0.01,83.35,23.066,-0.01,83.35,23.066
113,0,83.83,23.069,0,83.83,23.069
114,0.05,83.09,23.068,0.05,83.09,23.068
115,-0.04,82.48,23.066,-0.04,82.48,23.066
116,-0.01,81.75,23.064,-0.01,81.75,23.064
117,-0.03,82.91,23.06,-0.03,82.91,23.06
118,-0.02,82.71,23.059,-0.02,82.71,23.059
119,-0.02,81.85,23.055,-0.02,81.85,23.055
120,-0.05,81.57,23.055,-0.05,81.57,23.055
121,-0.02,81.62,23.061,-0.02,81.62,23.061
122,-0.01,81.92,23.062,-0.01,81.92,23.062
123,-0.03,82.02,23.06,-0.03,82.02,23.06
124,0.01,81.24,23.063,0.01,81.24,23.063
125,-0.02,81.39,23.065,-0.02,81.39,23.065
126,-0.02,80.75,23.059,-0.02,80.75,23.059
127,0.01,81.06,23.051,0.01,81.06,23.051
128,-0.08,81.44,23.052,-0.08,81.44,23.052
129,-0.06,82.05,23.059,-0.06,82.05,23.059
130,-0.04,81.97,23.067,-0.04,81.97,23.067
131,-0.02,82.2,23.066,-0.02,82.2,23.066
132,-0.02,81.77,23.061,-0.02,81.77,23.061
133,-0.02,81.34,23.064,-0.02,81.34,23.064
134,0.05,82.08,23.073,0.05,82.08,23.073
135,0.17,82.35,23.088,0.17,82.35,23.088
136,0.03,82.02,23.098,0.03,82.02,23.098
137,0.1,81.9,23.11,0.1,81.9,23.11
138,0.16,82.51,23.122,0.16,82.51,23.122
139,0.02,81.82,23.123,0.02,81.82,23.123
140,0.03,81.41,23.134,0.03,81.41,23.134
141,-0.07,81.39,23.145,-0.07,81.39,23.145
142,-0.05,82.08,23.148,-0.05,82.08,23.148
143,-0.04,81.57,23.151,-0.04,81.57,23.151
144,-0.05,82,23.154,-0.05,82,23.154
145,-0.04,82.28,23.155,-0.04,82.28,23.155
146,-0.07,81.62,23.162,-0.07,81.62,23.162
147,0.01,81.36,23.169,0.01,81.36,23.169
148,-0.07,81.08,23.18,-0.07,81.08,23.18
149,-0.1,80.83,23.178,-0.1,80.83,23.178
150,-0.02,81.06,23.186,-0.02,81.06,23.186
151,-0.03,81.26,23.192,-0.03,81.26,23.192
152,-0.02,81.87,23.185,-0.02,81.87,23.185
153,-0.04,82.15,23.176,-0.04,82.15,23.176
154,-0.01,81.75,23.177,-0.01,81.75,23.177
155,-0.02,81.34,23.179,-0.02,81.34,23.179
156,-0.02,81.69,23.173,-0.02,81.69,23.173
157,-0.03,81.69,23.173,-0.03,81.69,23.173
158,-0.03,82.08,23.16,-0.03,82.08,23.16
159,0.02,81.97,23.15,0.02,81.97,23.15
160,0.02,82.2,23.134,0.02,82.2,23.134
161,0.02,82.15,23.132,0.02,82.15,23.132
162,0.01,82.51,23.126,0.01,82.51,23.126
163,0.04,82.58,23.118,0.04,82.58,23.118
164,0.04,82.28,23.109,0.04,82.28,23.109
165,0.1,82.99,23.098,0.1,82.99,23.098
166,0.01,82.94,23.092,0.01,82.94,23.092
167,0.01,82.53,23.085,0.01,82.53,23.085
168,0.01,83.04,23.082,0.01,83.04,23.082
169,0.04,83.42,23.084,0.04,83.42,23.084
170,0.01,83.17,23.075,0.01,83.17,23.075
171,0.02,83.5,23.071,0.02,83.5,23.071
172,0.01,83.4,23.075,0.01,83.4,23.075
173,0.03,83.8,23.071,0.03,83.8,23.071
174,0.04,84.11,23.063,0.04,84.11,23.063
175,0.01,84.36,23.062,0.01,84.36,23.062
176,0.02,84.46,23.072,0.02,84.46,23.072
177,0.02,84.72,23.073,0.02,84.72,23.073
178,0.04,84.77,23.072,0.04,84.77,23.072
179,0.01,84.51,23.064,0.01,84.51,23.064
180,0.02,84.69,23.056,0.02,84.69,23.056
181,0.02,84.16,23.055,0.02,84.16,23.055
182,0,84.21,23.053,0,84.21,23.053
183,0.03,84.67,23.048,0.03,84.67,23.048
184,0.02,84.84,23.043,0.02,84.84,23.043
185,0,84.9,23.041,0,84.9,23.041
186,0.02,83.88,23.032,0.02,83.88,23.032
187,0.05,84.31,23.031,0.05,84.31,23.031
188,0.05,84.74,23.035,0.05,84.74,23.035
189,0.05,84.79,23.03,0.05,84.79,23.03
190,0.08,84.95,23.021,0.08,84.95,23.021
191,0.01,84.62,23.014,0.01,84.62,23.014
192,-0.01,84.59,23.013,-0.01,84.59,23.013
193,0.05,84.34,23.012,0.05,84.34,23.012
194,0.05,84.34,23.008,0.05,84.34,23.008
195,0.01,84.21,23.002,0.01,84.21,23.002
196,0.09,84.62,22.997,0.09,84.62,22.997
197,0.08,84.44,22.997,0.08,84.44,22.997
198,0.04,84.21,22.993,0.04,84.21,22.993
199,0.02,84.34,22.983,0.02,84.34,22.983
200,-0.07,84.18,22.971,-0.07,84.18,22.971
201,0.03,84.03,22.963,0.03,84.03,22.963
202,0.04,83.55,22.957,0.04,83.55,22.957
203,0.01,83.65,22.951,0.01,83.65,22.951
204,0.02,83.93,22.945,0.02,83.93,22.945
205,0.01,83.93,22.936,0.01,83.93,22.936
206,0.04,84.31,22.932,0.04,84.31,22.932
207,0,84.77,22.932,0,84.77,22.932
208,-0.01,84.54,22.932,-0.01,84.54,22.932
209,-0.06,84.39,22.929,-0.06,84.39,22.929
210,-0.04,84.18,22.923,-0.04,84.18,22.923
211,0.04,84.57,22.92,0.04,84.57,22.92
212,0.06,84.54,22.915,0.06,84.54,22.915
213,-0.02,84.87,22.909,-0.02,84.87,22.909
214,0.07,85.02,22.907,0.07,85.02,22.907
215,0.01,84.84,22.902,0.01,84.84,22.902
216,0.01,85,22.898,0.01,85,22.898
217,0.01,85.05,22.893,0.01,85.05,22.893
218,0.01,85.02,22.888,0.01,85.02,22.888
219,0,84.9,22.884,0,84.9,22.884
220,-0.01,84.57,22.88,-0.01,84.57,22.88
221,-0.05,84.62,22.876,-0.05,84.62,22.876
222,-0.01,84.01,22.871,-0.01,84.01,22.871
223,0.02,83.57,22.867,0.02,83.57,22.867
224,0,83.9,22.861,0,83.9,22.861
225,-0.01,84.57,22.853,-0.01,84.57,22.853
226,-0.06,84.49,22.847,-0.06,84.49,22.847
227,-0.03,84.62,22.843,-0.03,84.62,22.843
228,0.04,84.31,22.841,0.04,84.31,22.841
229,-0.08,84.57,22.842,-0.08,84.57,22.842
230,-0.02,85.25,22.844,-0.02,85.25,22.844
232,0.02,84.97,22.839,0.02,84.97,22.839
233,0.02,85.23,22.836,0.02,85.23,22.836
234,0,85.33,22.831,0,85.33,22.831
235,-0.11,85.02,22.828,-0.11,85.02,22.828
236,-0.05,85.07,22.824,-0.05,85.07,22.824
237,-0.04,85,22.82,-0.04,85,22.82
239,-0.1,87.46,22.812,-0.1,87.46,22.812
241,0.01,85.3,22.802,0.01,85.3,22.802
242,0.04,86.6,22.8,0.04,86.6,22.8
243,0.05,86.85,22.799,0.05,86.85,22.799
244,0.02,87.11,22.798,0.02,87.11,22.798
245,0.05,86.17,22.796,0.05,86.17,22.796
246,0.01,86.27,22.793,0.01,86.27,22.793
247,0.01,85.94,22.792,0.01,85.94,22.792
248,0.02,86.04,22.792,0.02,86.04,22.792
249,0.05,87.36,22.791,0.05,87.36,22.791
252,-0.01,87.59,22.792,-0.01,87.59,22.792
253,-0.05,86.45,22.793,-0.05,86.45,22.793
254,0.01,86.9,22.793,0.01,86.9,22.793
255,-0.02,85.81,22.795,-0.02,85.81,22.795
256,-0.02,84.26,22.801,-0.02,84.26,22.801
257,-0.13,83.37,22.805,-0.13,83.37,22.805
258,-0.05,83.6,22.805,-0.05,83.6,22.805
259,0.03,84.31,22.811,0.03,84.31,22.811
260,0.07,85.15,22.81,0.07,85.15,22.81
261,-0.02,85.61,22.81,-0.02,85.61,22.81
262,-0.07,86.04,22.812,-0.07,86.04,22.812
263,-0.1,85.94,22.819,-0.1,85.94,22.819
264,-0.04,86.32,22.824,-0.04,86.32,22.824
265,-0.02,86.47,22.833,-0.02,86.47,22.833
266,-0.01,86.5,22.829,-0.01,86.5,22.829
267,-0.05,86.06,22.829,-0.05,86.06,22.829
268,-0.04,85.4,22.838,-0.04,85.4,22.838
269,0,85.17,22.849,0,85.17,22.849
270,-0.01,85.02,22.846,-0.01,85.02,22.846
271,0.01,84.87,22.855,0.01,84.87,22.855
272,-0.02,86.06,22.857,-0.02,86.06,22.857
273,0.02,85.84,22.869,0.02,85.84,22.869
274,-0.01,85.51,22.876,-0.01,85.51,22.876
275,0.01,85.07,22.869,0.01,85.07,22.869
276,0.07,85.05,22.87,0.07,85.05,22.87
277,-0.02,84.44,22.877,-0.02,84.44,22.877
278,0,84.62,22.884,0,84.62,22.884
279,0.02,84.29,22.88,0.02,84.29,22.88
280,0,83.07,22.884,0,83.07,22.884
283,-0.02,82.61,22.887,-0.02,82.61,22.887
284,0.03,83.14,22.891,0.03,83.14,22.891
285,-0.01,83.29,22.908,-0.01,83.29,22.908
286,-0.01,82.35,22.901,-0.01,82.35,22.901
287,-0.02,82.71,22.903,-0.02,82.71,22.903
288,0.04,82.48,22.901,0.04,82.48,22.901
289,0.02,82.35,22.898,0.02,82.35,22.898
290,0.01,81.31,22.901,0.01,81.31,22.901
291,-0.04,81.29,22.888,-0.04,81.29,22.888
292,-0.04,81.11,22.88,-0.04,81.11,22.88
293,-0.02,81.08,22.882,-0.02,81.08,22.882
294,0.01,81.21,22.885,0.01,81.21,22.885
295,0.11,81.24,22.88,0.11,81.24,22.88
296,0,81.72,22.872,0,81.72,22.872
297,0.05,82.48,22.872,0.05,82.48,22.872
298,0.11,82.86,22.867,0.11,82.86,22.867
299,0.15,82.53,22.867,0.15,82.53,22.867
300,0.13,83.02,22.867,0.13,83.02,22.867
301,0.01,83.12,22.866,0.01,83.12,22.866
302,0.1,83.57,22.867,0.1,83.57,22.867
303,0.09,83.52,22.861,0.09,83.52,22.861
304,0.05,83.24,22.856,0.05,83.24,22.856
305,0.03,83.55,22.85,0.03,83.55,22.85
306,0.04,83.45,22.842,0.04,83.45,22.842
307,0,83.65,22.83,0,83.65,22.83
308,-0.05,83.93,22.827,-0.05,83.93,22.827
309,-0.07,84.18,22.826,-0.07,84.18,22.826
310,-0.06,84.34,22.825,-0.06,84.34,22.825
311,-0.02,84.49,22.813,-0.02,84.49,22.813
312,0.02,84.31,22.806,0.02,84.31,22.806
313,0.04,84.62,22.8,0.04,84.62,22.8
314,0.03,84.84,22.799,0.03,84.84,22.799
315,0.03,84.84,22.798,0.03,84.84,22.798
316,0.04,85.02,22.786,0.04,85.02,22.786
317,0.03,85.07,22.779,0.03,85.07,22.779
318,0.02,85.28,22.766,0.02,85.28,22.766
319,0.04,85.28,22.762,0.04,85.28,22.762
320,0.02,85.66,22.756,0.02,85.66,22.756
321,0.02,85.84,22.751,0.02,85.84,22.751
322,0.02,86.17,22.745,0.02,86.17,22.745
323,0.01,86.55,22.74,0.01,86.55,22.74
324,0.03,86.72,22.734,0.03,86.72,22.734
325,0.01,86.88,22.728,0.01,86.88,22.728
326,0.01,87.23,22.722,0.01,87.23,22.722
327,0.02,87.11,22.72,0.02,87.11,22.72
328,0.01,87.23,22.724,0.01,87.23,22.724
329,0,87.23,22.723,0,87.23,22.723
330,0.01,87.31,22.722,0.01,87.31,22.722
331,-0.01,87.26,22.72,-0.01,87.26,22.72
332,0,87.46,22.712,0,87.46,22.712
333,0.01,87.56,22.704,0.01,87.56,22.704
334,0.01,87.36,22.699,0.01,87.36,22.699
335,0,87.33,22.694,0,87.33,22.694
336,-0.01,87.59,22.687,-0.01,87.59,22.687
337,0,87.97,22.684,0,87.97,22.684
338,0,87.94,22.678,0,87.94,22.678
339,0,87.66,22.673,0,87.66,22.673
340,0.01,87.79,22.67,0.01,87.79,22.67
341,0.01,88.12,22.669,0.01,88.12,22.669
342,0.01,88.07,22.668,0.01,88.07,22.668
343,0.01,88.1,22.665,0.01,88.1,22.665
344,0.01,88.17,22.657,0.01,88.17,22.657
345,0,88.1,22.651,0,88.1,22.651
346,0.01,87.97,22.647,0.01,87.97,22.647
347,0.01,88.2,22.641,0.01,88.2,22.641
348,-0.01,88.33,22.632,-0.01,88.33,22.632
349,-0.01,88.38,22.626,-0.01,88.38,22.626
350,-0.02,88.53,22.622,-0.02,88.53,22.622
351,0.02,88.71,22.618,0.02,88.71,22.618
352,0.01,88.91,22.612,0.01,88.91,22.612
353,0.02,88.91,22.605,0.02,88.91,22.605
354,0.01,88.94,22.6,0.01,88.94,22.6
355,0.01,88.91,22.595,0.01,88.91,22.595
356,0.01,88.53,22.593,0.01,88.53,22.593
357,0.01,88.33,22.587,0.01,88.33,22.587
358,-0.02,88.12,22.582,-0.02,88.12,22.582
359,0,87.97,22.576,0,87.97,22.576
360,0.01,87.82,22.566,0.01,87.82,22.566
361,-0.01,87.89,22.561,-0.01,87.89,22.561
362,0.01,87.87,22.555,0.01,87.87,22.555
363,0.01,88.12,22.548,0.01,88.12,22.548
364,-0.01,88.02,22.544,-0.01,88.02,22.544
365,-0.01,87.92,22.541,-0.01,87.92,22.541
366,0.02,87.97,22.539,0.02,87.97,22.539
367,0.02,87.82,22.541,0.02,87.82,22.541
368,0,88.12,22.543,0,88.12,22.543
369,-0.01,87.87,22.544,-0.01,87.87,22.544
370,-0.03,87.84,22.543,-0.03,87.84,22.543
371,-0.05,87.69,22.543,-0.05,87.69,22.543
372,0.04,86.6,22.542,0.04,86.6,22.542
373,0.04,86.39,22.54,0.04,86.39,22.54
374,0,86.32,22.536,0,86.32,22.536
375,0.02,87.18,22.532,0.02,87.18,22.532
376,-0.01,86.83,22.528,-0.01,86.83,22.528
377,-0.01,86.7,22.527,-0.01,86.7,22.527
378,-0.01,86.52,22.523,-0.01,86.52,22.523
379,-0.01,86.95,22.519,-0.01,86.95,22.519
380,-0.05,87.28,22.517,-0.05,87.28,22.517
381,0.01,87.79,22.515,0.01,87.79,22.515
382,0,87.31,22.52,0,87.31,22.52
383,0.03,87.31,22.529,0.03,87.31,22.529
384,0,87.05,22.532,0,87.05,22.532
385,-0.05,86.85,22.538,-0.05,86.85,22.538
386,-0.04,86.78,22.543,-0.04,86.78,22.543
387,-0.05,86.83,22.549,-0.05,86.83,22.549
388,-0.02,86.88,22.554,-0.02,86.88,22.554
389,-0.02,86.93,22.558,-0.02,86.93,22.558
390,0.04,86.62,22.56,0.04,86.62,22.56
391,-0.01,87.21,22.563,-0.01,87.21,22.563
392,-0.01,87.13,22.562,-0.01,87.13,22.562
393,0.01,87.31,22.563,0.01,87.31,22.563
394,0.02,86.9,22.562,0.02,86.9,22.562
395,-0.01,86.5,22.567,-0.01,86.5,22.567
398,0.04,85.1,22.59,0.04,85.1,22.59
399,0.04,84.39,22.594,0.04,84.39,22.594
400,0.07,84.23,22.612,0.07,84.23,22.612
401,-0.03,84.54,22.63,-0.03,84.54,22.63
402,-0.07,84.57,22.635,-0.07,84.57,22.635
403,0.02,84.23,22.641,0.02,84.23,22.641
404,0.01,84.36,22.642,0.01,84.36,22.642
405,-0.02,84.87,22.649,-0.02,84.87,22.649
406,0.02,85.2,22.659,0.02,85.2,22.659
407,0.02,85.15,22.661,0.02,85.15,22.661
408,0.01,85.68,22.662,0.01,85.68,22.662
409,0,85.73,22.671,0,85.73,22.671
410,-0.02,85.71,22.681,-0.02,85.71,22.681
411,-0.01,85.68,22.696,-0.01,85.68,22.696
412,0.01,85.71,22.707,0.01,85.71,22.707
413,-0.02,85.86,22.721,-0.02,85.86,22.721
414,-0.04,86.06,22.729,-0.04,86.06,22.729
415,-0.05,85.86,22.761,-0.05,85.86,22.761
416,-0.1,85.71,22.771,-0.1,85.71,22.771
417,-0.02,85.96,22.782,-0.02,85.96,22.782
418,-0.07,85.91,22.794,-0.07,85.91,22.794
419,-0.03,85.45,22.793,-0.03,85.45,22.793
420,0.02,85.53,22.83,0.02,85.53,22.83
421,0.03,85.45,22.852,0.03,85.45,22.852
422,0.07,85.28,22.857,0.07,85.28,22.857
423,0,85.51,22.857,0,85.51,22.857
424,-0.01,85.45,22.868,-0.01,85.45,22.868
425,0.04,85.61,22.889,0.04,85.61,22.889
426,-0.01,85.66,22.912,-0.01,85.66,22.912
427,-0.02,85.76,22.934,-0.02,85.76,22.934
428,-0.02,85.81,22.956,-0.02,85.81,22.956
429,-0.02,85.33,22.975,-0.02,85.33,22.975
430,-0.01,85.15,22.982,-0.01,85.15,22.982
431,0,85.12,22.995,0,85.12,22.995
432,-0.01,85.2,22.981,-0.01,85.2,22.981
433,0.04,85.2,23.012,0.04,85.2,23.012
436,-0.01,85.05,23.076,-0.01,85.05,23.076
437,-0.03,84.08,23.085,-0.03,84.08,23.085
438,-0.03,84.06,23.075,-0.03,84.06,23.075
439,0.02,84.16,23.056,0.02,84.16,23.056
440,0.03,84.06,23.031,0.03,84.06,23.031
441,0.01,83.52,23.018,0.01,83.52,23.018
442,-0.02,83.47,23.019,-0.02,83.47,23.019
443,-0.02,83.65,23.032,-0.02,83.65,23.032
444,-0.05,84.34,23.021,-0.05,84.34,23.021
445,-0.11,84.01,22.997,-0.11,84.01,22.997
446,-0.03,84.03,22.986,-0.03,84.03,22.986
447,0.03,84.21,22.964,0.03,84.21,22.964
448,0.01,83.9,22.995,0.01,83.9,22.995
449,0.01,83.85,23.008,0.01,83.85,23.008
450,-0.02,83.75,22.99,-0.02,83.75,22.99
451,-0.05,84.03,22.967,-0.05,84.03,22.967
452,-0.03,84.29,22.98,-0.03,84.29,22.98
453,-0.03,85.05,22.964,-0.03,85.05,22.964
454,-0.05,85.51,22.951,-0.05,85.51,22.951
455,-0.17,86.19,22.942,-0.17,86.19,22.942
456,-0.22,86.78,22.94,-0.22,86.78,22.94
458,-0.04,86.8,22.917,-0.04,86.8,22.917
459,0.08,87.23,22.93,0.08,87.23,22.93
460,0.02,86.88,22.943,0.02,86.88,22.943
461,-0.01,87.05,22.959,-0.01,87.05,22.959
462,0.07,87.03,22.959,0.07,87.03,22.959
463,0.01,87.13,22.951,0.01,87.13,22.951
464,0.05,87.11,22.955,0.05,87.11,22.955
465,-0.08,87.18,22.964,-0.08,87.18,22.964
466,-0.01,87.05,22.962,-0.01,87.05,22.962
467,0.08,87.08,22.953,0.08,87.08,22.953
468,0.06,87.23,22.952,0.06,87.23,22.952
469,-0.04,87.54,22.951,-0.04,87.54,22.951
470,0.01,87.82,22.942,0.01,87.82,22.942
471,0.08,88.15,22.928,0.08,88.15,22.928
472,0.07,88.1,22.931,0.07,88.1,22.931
473,-0.02,88.15,22.926,-0.02,88.15,22.926
474,0.05,87.89,22.942,0.05,87.89,22.942
475,0.05,88.02,22.941,0.05,88.02,22.941
476,-0.1,87.26,22.922,-0.1,87.26,22.922
478,-0.06,87.54,22.9,-0.06,87.54,22.9
479,-0.07,87.56,22.891,-0.07,87.56,22.891
480,0.02,87.56,22.882,0.02,87.56,22.882
481,-0.01,86.98,22.87,-0.01,86.98,22.87
482,-0.02,87.13,22.873,-0.02,87.13,22.873
483,-0.04,87.26,22.871,-0.04,87.26,22.871
484,0,86.45,22.87,0,86.45,22.87
485,-0.01,86.93,22.878,-0.01,86.93,22.878
486,-0.04,87,22.87,-0.04,87,22.87
487,-0.03,87.05,22.861,-0.03,87.05,22.861
488,0.05,87.64,22.856,0.05,87.64,22.856
489,0.07,86.98,22.859,0.07,86.98,22.859
490,-0.02,87.13,22.864,-0.02,87.13,22.864
491,0.08,87.56,22.866,0.08,87.56,22.866
492,0.08,87.51,22.88,0.08,87.51,22.88
493,-0.06,87.69,22.885,-0.06,87.69,22.885
495,0.01,88.45,22.897,0.01,88.45,22.897
496,-0.05,88.17,22.897,-0.05,88.17,22.897
497,0.06,88.02,22.895,0.06,88.02,22.895
498,0.06,87.97,22.901,0.06,87.97,22.901
499,0,87.69,22.904,0,87.69,22.904
500,0.08,87.31,22.913,0.08,87.31,22.913
501,0.02,87.51,22.909,0.02,87.51,22.909
502,0.01,87.28,22.908,0.01,87.28,22.908
503,0,87.08,22.909,0,87.08,22.909
504,0.01,87.46,22.901,0.01,87.46,22.901
505,0.01,87.69,22.898,0.01,87.69,22.898
506,0,87.74,22.9,0,87.74,22.9
507,-0.01,88.1,22.898,-0.01,88.1,22.898
508,0,88.12,22.897,0,88.12,22.897
509,0,88.38,22.885,0,88.38,22.885
510,0.01,88.17,22.878,0.01,88.17,22.878
511,0,88.38,22.873,0,88.38,22.873
512,0.01,88.33,22.865,0.01,88.33,22.865
513,0.01,88.55,22.861,0.01,88.55,22.861
514,0.01,88.68,22.856,0.01,88.68,22.856
515,0,88.58,22.851,0,88.58,22.851
516,-0.02,88.55,22.851,-0.02,88.55,22.851
517,0.01,88.43,22.851,0.01,88.43,22.851
518,0.01,88.55,22.852,0.01,88.55,22.852
519,0,88.53,22.853,0,88.53,22.853
520,0,88.76,22.852,0,88.76,22.852
521,-0.01,88.55,22.86,-0.01,88.55,22.86
522,-0.01,88.35,22.859,-0.01,88.35,22.859
523,0,88.6,22.859,0,88.6,22.859
524,-0.04,88.33,22.857,-0.04,88.33,22.857
525,0.01,88.68,22.85,0.01,88.68,22.85
526,0.02,88.53,22.845,0.02,88.53,22.845
527,0,88.68,22.837,0,88.68,22.837
528,0.01,88.94,22.834,0.01,88.94,22.834
529,-0.02,89.11,22.836,-0.02,89.11,22.836
530,0.01,89.39,22.836,0.01,89.39,22.836
531,0.01,89.34,22.831,0.01,89.34,22.831
532,0.02,88.73,22.827,0.02,88.73,22.827
533,0.05,88.05,22.83,0.05,88.05,22.83
534,0.07,87.61,22.832,0.07,87.61,22.832
535,0.07,87.26,22.828,0.07,87.26,22.828
536,0.04,86.52,22.829,0.04,86.52,22.829
537,0.01,86.83,22.836,0.01,86.83,22.836
538,-0.06,86.78,22.835,-0.06,86.78,22.835
541,-0.07,86.19,22.858,-0.07,86.19,22.858
542,0.01,85.71,22.862,0.01,85.71,22.862
546,-0.04,87.64,22.87,-0.04,87.64,22.87
547,-0.05,88.4,22.872,-0.05,88.4,22.872
548,0.01,87.77,22.875,0.01,87.77,22.875
