11,-0.312813,-0.308438,-0.295312,-0.208125,-0.236563,-0.309687,-0.39375,0.088437,-0.345312,-0.353125,-0.351563,-0.347188,-0.353438,-0.354062,-0.274687,-0.266562,-0.283125,-0.310937,-0.31375,-0.305,-0.28125,-0.258438,-0.295312,-0.364062,-0.349375,-0.34875,-0.3475,-0.351875,-0.361875,0.071562,-0.355625,-0.301875,-0.312813,-0.308438,-0.295312,-0.208125,-0.236563,-0.309687,-0.39375,0.088437,-0.345312,-0.353125,-0.351563,-0.347188,-0.353438,-0.354062,-0.274687,-0.266562,-0.283125,-0.310937,-0.31375,-0.305,-0.28125,-0.258438,-0.295312,-0.364062,-0.349375,-0.34875,-0.3475,-0.351875,-0.361875,0.071562,-0.355625,-0.301875
12,-0.313125,-0.311562,-0.29875,-0.226563,-0.27875,-0.3375,-0.401875,0.056875,-0.379687,-0.38625,-0.394062,-0.392187,-0.405625,-0.435313,-0.334375,-0.2825,-0.300313,-0.305937,-0.310313,-0.304688,-0.285312,-0.303125,-0.407812,-0.4275,-0.387812,-0.395938,-0.3925,-0.3775,-0.24625,-0.11,-0.349063,-0.308437,-0.313125,-0.311562,-0.29875,-0.226563,-0.27875,-0.3375,-0.401875,0.056875,-0.379687,-0.38625,-0.394062,-0.392187,-0.405625,-0.435313,-0.334375,-0.2825,-0.300313,-0.305937,-0.310313,-0.304688,-0.285312,-0.303125,-0.407812,-0.4275,-0.387812,-0.395938,-0.3925,-0.3775,-0.24625,-0.11,-0.349063,-0.308437
13,-0.3175,-0.31875,-0.285,-0.22125,-0.246562,-0.321875,-0.363125,0.133125,-0.382187,-0.3675,-0.355938,-0.359062,-0.357813,-0.375313,-0.318437,-0.25375,-0.257813,-0.280625,-0.299688,-0.299688,-0.280625,-0.257813,-0.25375,-0.318437,-0.375313,-0.357813,-0.359062,-0.355938,-0.3675,-0.382187,0.133125,-0.363125,-0.3175,-0.31875,-0.285,-0.22125,-0.246562,-0.321875,-0.363125,0.133125,-0.382187,-0.3675,-0.355938,-0.359062,-0.357813,-0.375313,-0.318437,-0.25375,-0.257813,-0.280625,-0.299688,-0.299688,-0.280625,-0.257813,-0.25375,-0.318437,-0.375313,-0.357813,-0.359062,-0.355938,-0.3675,-0.382187,0.133125,-0.363125
14,-0.3075,-0.305937,-0.2725,-0.211875,-0.250938,-0.33125,-0.410937,0.118125,-0.382813,-0.36625,-0.365938,-0.361563,-0.364688,-0.372187,-0.329062,-0.267812,-0.271562,-0.2925,-0.31875,-0.321875,-0.305313,-0.286563,-0.262187,-0.287187,-0.364688,-0.366875,-0.365313,-0.361875,-0.363438,-0.36875,0.044062,-0.362188,-0.3075,-0.305937,-0.2725,-0.211875,-0.250938,-0.33125,-0.410937,0.118125,-0.382813,-0.36625,-0.365938,-0.361563,-0.364688,-0.372187,-0.329062,-0.267812,-0.271562,-0.2925,-0.31875,-0.321875,-0.305313,-0.286563,-0.262187,-0.287187,-0.364688,-0.366875,-0.365313,-0.361875,-0.363438,-0.36875,0.044062,-0.362188
15,-0.321562,-0.324687,-0.295938,-0.232812,-0.255,-0.3475,-0.41875,0.067812,-0.4125,-0.400625,-0.409375,-0.413125,-0.409687,-0.43375,-0.38625,-0.315313,-0.316563,-0.328438,-0.347188,-0.343437,-0.32125,-0.312813,-0.334375,-0.429062,-0.418438,-0.41,-0.416562,-0.400937,-0.401875,-0.179375,-0.204375,-0.355625,-0.321562,-0.324687,-0.295938,-0.232812,-0.255,-0.3475,-0.41875,0.067812,-0.4125,-0.400625,-0.409375,-0.413125,-0.409687,-0.43375,-0.38625,-0.315313,-0.316563,-0.328438,-0.347188,-0.343437,-0.32125,-0.312813,-0.334375,-0.429062,-0.418438,-0.41,-0.416562,-0.400937,-0.401875,-0.179375,-0.204375,-0.355625
16,-0.35125,-0.3475,-0.334375,-0.258437,-0.300312,-0.371562,-0.420625,0.106563,-0.419062,-0.4175,-0.418125,-0.423438,-0.420625,-0.457188,-0.401875,-0.322188,-0.327187,-0.344063,-0.3425,-0.345312,-0.338437,-0.3225,-0.335312,-0.42875,-0.445,-0.421875,-0.42,-0.419375,-0.414063,-0.376875,0.038125,-0.38875,-0.35125,-0.3475,-0.334375,-0.258437,-0.300312,-0.371562,-0.420625,0.106563,-0.419062,-0.4175,-0.418125,-0.423438,-0.420625,-0.457188,-0.401875,-0.322188,-0.327187,-0.344063,-0.3425,-0.345312,-0.338437,-0.3225,-0.335312,-0.42875,-0.445,-0.421875,-0.42,-0.419375,-0.414063,-0.376875,0.038125,-0.38875
17,-0.345,-0.354688,-0.339687,-0.258125,-0.26375,-0.348437,-0.381875,0.088437,-0.401563,-0.395,-0.397188,-0.385625,-0.378125,-0.39,-0.315313,-0.276875,-0.284375,-0.295625,-0.313125,-0.301875,-0.29125,-0.275937,-0.286563,-0.377187,-0.378438,-0.387187,-0.390938,-0.39625,-0.39625,0.110937,-0.420625,-0.35625,-0.345,-0.354688,-0.339687,-0.258125,-0.26375,-0.348437,-0.381875,0.088437,-0.401563,-0.395,-0.397188,-0.385625,-0.378125,-0.39,-0.315313,-0.276875,-0.284375,-0.295625,-0.313125,-0.301875,-0.29125,-0.275937,-0.286563,-0.377187,-0.378438,-0.387187,-0.390938,-0.39625,-0.39625,0.110937,-0.420625,-0.35625
18,-0.312813,-0.311875,-0.298438,-0.215625,-0.224375,-0.322812,-0.38,0.055938,-0.375313,-0.376562,-0.364062,-0.365938,-0.353125,-0.369063,-0.33,-0.270312,-0.293125,-0.30625,-0.32375,-0.30625,-0.293125,-0.270312,-0.33,-0.369063,-0.353125,-0.365938,-0.364062,-0.376562,-0.375313,0.055938,-0.38,-0.322812,-0.312813,-0.311875,-0.298438,-0.215625,-0.224375,-0.322812,-0.38,0.055938,-0.375313,-0.376562,-0.364062,-0.365938,-0.353125,-0.369063,-0.33,-0.270312,-0.293125,-0.30625,-0.32375,-0.30625,-0.293125,-0.270312,-0.33,-0.369063,-0.353125,-0.365938,-0.364062,-0.376562,-0.375313,0.055938,-0.38,-0.322812
19,-0.322812,-0.330312,-0.319063,-0.255,-0.2475,-0.347188,-0.420312,0.303438,-0.405625,-0.396562,-0.407812,-0.400312,-0.4,-0.455,-0.3675,-0.312187,-0.317187,-0.33875,-0.33875,-0.33875,-0.317187,-0.312187,-0.3675,-0.455,-0.4,-0.400312,-0.407812,-0.396562,-0.405625,0.303438,-0.420312,-0.347188,-0.322812,-0.330312,-0.319063,-0.255,-0.2475,-0.347188,-0.420312,0.303438,-0.405625,-0.396562,-0.407812,-0.400312,-0.4,-0.455,-0.3675,-0.312187,-0.317187,-0.33875,-0.33875,-0.33875,-0.317187,-0.312187,-0.3675,-0.455,-0.4,-0.400312,-0.407812,-0.396562,-0.405625,0.303438,-0.420312,-0.347188
20,-0.3425,-0.350313,-0.341875,-0.2575,-0.265312,-0.358438,-0.389375,0.069688,-0.410937,-0.39375,-0.395312,-0.405,-0.4,-0.428125,-0.340312,-0.28625,-0.29125,-0.308125,-0.3175,-0.304062,-0.28625,-0.292812,-0.367813,-0.42875,-0.395625,-0.40375,-0.394375,-0.395625,-0.344687,-0.015938,-0.360938,-0.340625,-0.3425,-0.350313,-0.341875,-0.2575,-0.265312,-0.358438,-0.389375,0.069688,-0.410937,-0.39375,-0.395312,-0.405,-0.4,-0.428125,-0.340312,-0.28625,-0.29125,-0.308125,-0.3175,-0.304062,-0.28625,-0.292812,-0.367813,-0.42875,-0.395625,-0.40375,-0.394375,-0.395625,-0.344687,-0.015938,-0.360938,-0.340625
21,-0.31625,-0.30875,-0.29875,-0.2125,-0.235,-0.328125,-0.3625,0.1175,-0.355625,-0.380313,-0.37375,-0.38125,-0.371875,-0.387187,-0.3825,-0.297812,-0.275625,-0.288125,-0.315,-0.30125,-0.280625,-0.275937,-0.3475,-0.39,-0.376562,-0.376563,-0.374062,-0.38375,-0.370937,0.150313,-0.39375,-0.344063,-0.31625,-0.30875,-0.29875,-0.2125,-0.235,-0.328125,-0.3625,0.1175,-0.355625,-0.380313,-0.37375,-0.38125,-0.371875,-0.387187,-0.3825,-0.297812,-0.275625,-0.288125,-0.315,-0.30125,-0.280625,-0.275937,-0.3475,-0.39,-0.376562,-0.376563,-0.374062,-0.38375,-0.370937,0.150313,-0.39375,-0.344063
22,-0.323438,-0.33625,-0.309062,-0.244687,-0.234688,-0.333438,-0.355312,-0.180625,-0.126875,-0.374063,-0.380313,-0.380938,-0.375,-0.386562,-0.385625,-0.300938,-0.296875,-0.308125,-0.327187,-0.324375,-0.325,-0.304688,-0.290938,-0.32125,-0.39375,-0.38125,-0.378125,-0.38,-0.382187,-0.37,0.094375,-0.40125,-0.323438,-0.33625,-0.309062,-0.244687,-0.234688,-0.333438,-0.355312,-0.180625,-0.126875,-0.374063,-0.380313,-0.380938,-0.375,-0.386562,-0.385625,-0.300938,-0.296875,-0.308125,-0.327187,-0.324375,-0.325,-0.304688,-0.290938,-0.32125,-0.39375,-0.38125,-0.378125,-0.38,-0.382187,-0.37,0.094375,-0.40125
23,-0.325625,-0.329062,-0.309063,-0.242812,-0.261562,-0.355313,-0.380938,0.02875,-0.39,-0.400625,-0.410625,-0.405,-0.414375,-0.455,-0.389375,-0.315938,-0.322812,-0.335,-0.357813,-0.351875,-0.329375,-0.322812,-0.320313,-0.42125,-0.446562,-0.4075,-0.40625,-0.41125,-0.397813,-0.1125,-0.26125,-0.35625,-0.325625,-0.329062,-0.309063,-0.242812,-0.261562,-0.355313,-0.380938,0.02875,-0.39,-0.400625,-0.410625,-0.405,-0.414375,-0.455,-0.389375,-0.315938,-0.322812,-0.335,-0.357813,-0.351875,-0.329375,-0.322812,-0.320313,-0.42125,-0.446562,-0.4075,-0.40625,-0.41125,-0.397813,-0.1125,-0.26125,-0.35625
24,-0.353125,-0.346875,-0.334687,-0.252813,-0.279063,-0.360938,-0.40125,0.097188,-0.404375,-0.390312,-0.381875,-0.38625,-0.383125,-0.407188,-0.315313,-0.26125,-0.277812,-0.296875,-0.310313,-0.289687,-0.2675,-0.271875,-0.357812,-0.40625,-0.378438,-0.3875,-0.3825,-0.390938,-0.141875,-0.186562,-0.370937,-0.344063,-0.353125,-0.346875,-0.334687,-0.252813,-0.279063,-0.360938,-0.40125,0.097188,-0.404375,-0.390312,-0.381875,-0.38625,-0.383125,-0.407188,-0.315313,-0.26125,-0.277812,-0.296875,-0.310313,-0.289687,-0.2675,-0.271875,-0.357812,-0.40625,-0.378438,-0.3875,-0.3825,-0.390938,-0.141875,-0.186562,-0.370937,-0.344063
25,-0.31125,-0.306563,-0.294375,-0.2225,-0.22375,-0.333125,-0.405937,0.3775,-0.3675,-0.381875,-0.369063,-0.370625,-0.374687,-0.375625,-0.310937,-0.273125,-0.284688,-0.32,-0.324375,-0.32,-0.284688,-0.273125,-0.310937,-0.375625,-0.374687,-0.370625,-0.369063,-0.381875,-0.3675,0.3775,-0.405937,-0.333125,-0.31125,-0.306563,-0.294375,-0.2225,-0.22375,-0.333125,-0.405937,0.3775,-0.3675,-0.381875,-0.369063,-0.370625,-0.374687,-0.375625,-0.310937,-0.273125,-0.284688,-0.32,-0.324375,-0.32,-0.284688,-0.273125,-0.310937,-0.375625,-0.374687,-0.370625,-0.369063,-0.381875,-0.3675,0.3775,-0.405937,-0.333125
26,-0.323125,-0.325938,-0.29375,-0.215937,-0.220938,-0.325312,-0.398125,0.0725,-0.397812,-0.389687,-0.384062,-0.389375,-0.386562,-0.415937,-0.34625,-0.303125,-0.30625,-0.317187,-0.320625,-0.31375,-0.297812,-0.320938,-0.404375,-0.396563,-0.390312,-0.379375,-0.392187,-0.38625,0.025,-0.378125,-0.33625,-0.26,-0.323125,-0.325938,-0.29375,-0.215937,-0.220938,-0.325312,-0.398125,0.0725,-0.397812,-0.389687,-0.384062,-0.389375,-0.386562,-0.415937,-0.34625,-0.303125,-0.30625,-0.317187,-0.320625,-0.31375,-0.297812,-0.320938,-0.404375,-0.396563,-0.390312,-0.379375,-0.392187,-0.38625,0.025,-0.378125,-0.33625,-0.26
27,-0.330625,-0.337812,-0.317813,-0.241563,-0.26125,-0.360938,-0.391875,0.081875,-0.422188,-0.418438,-0.4225,-0.421875,-0.424688,-0.469063,-0.410625,-0.3275,-0.33,-0.35375,-0.363125,-0.348125,-0.325625,-0.339063,-0.437187,-0.46,-0.422188,-0.422813,-0.420625,-0.414687,-0.312813,-0.042812,-0.3675,-0.344063,-0.330625,-0.337812,-0.317813,-0.241563,-0.26125,-0.360938,-0.391875,0.081875,-0.422188,-0.418438,-0.4225,-0.421875,-0.424688,-0.469063,-0.410625,-0.3275,-0.33,-0.35375,-0.363125,-0.348125,-0.325625,-0.339063,-0.437187,-0.46,-0.422188,-0.422813,-0.420625,-0.414687,-0.312813,-0.042812,-0.3675,-0.344063
28,-0.375625,-0.370938,-0.355625,-0.285937,-0.287813,-0.39125,-0.449062,0.110625,-0.44375,-0.450938,-0.446875,-0.447812,-0.446562,-0.459063,-0.421562,-0.345313,-0.3475,-0.366562,-0.391875,-0.375937,-0.356875,-0.339375,-0.38375,-0.460938,-0.445313,-0.449062,-0.44625,-0.449688,-0.450625,0.1275,-0.479062,-0.398438,-0.375625,-0.370938,-0.355625,-0.285937,-0.287813,-0.39125,-0.449062,0.110625,-0.44375,-0.450938,-0.446875,-0.447812,-0.446562,-0.459063,-0.421562,-0.345313,-0.3475,-0.366562,-0.391875,-0.375937,-0.356875,-0.339375,-0.38375,-0.460938,-0.445313,-0.449062,-0.44625,-0.449688,-0.450625,0.1275,-0.479062,-0.398438
29,-0.404687,-0.404375,-0.395313,-0.328437,-0.317187,-0.418125,-0.451875,-0.02,-0.481562,-0.485938,-0.485313,-0.48625,-0.483438,-0.485625,-0.457188,-0.382813,-0.37625,-0.40375,-0.418125,-0.41375,-0.3825,-0.381563,-0.414688,-0.4925,-0.479062,-0.489063,-0.484688,-0.487188,-0.475625,0.018438,-0.513438,-0.4275,-0.404687,-0.404375,-0.395313,-0.328437,-0.317187,-0.418125,-0.451875,-0.02,-0.481562,-0.485938,-0.485313,-0.48625,-0.483438,-0.485625,-0.457188,-0.382813,-0.37625,-0.40375,-0.418125,-0.41375,-0.3825,-0.381563,-0.414688,-0.4925,-0.479062,-0.489063,-0.484688,-0.487188,-0.475625,0.018438,-0.513438,-0.4275
30,-0.430937,-0.431875,-0.4225,-0.340313,-0.3425,-0.441563,-0.4875,-0.136875,-0.467812,-0.5075,-0.521875,-0.512187,-0.502187,-0.514063,-0.53375,-0.441563,-0.405312,-0.411875,-0.429688,-0.425937,-0.410625,-0.407187,-0.46375,-0.540313,-0.502813,-0.5075,-0.515625,-0.519375,-0.5075,-0.179063,-0.42625,-0.473437,-0.430937,-0.431875,-0.4225,-0.340313,-0.3425,-0.441563,-0.4875,-0.136875,-0.467812,-0.5075,-0.521875,-0.512187,-0.502187,-0.514063,-0.53375,-0.441563,-0.405312,-0.411875,-0.429688,-0.425937,-0.410625,-0.407187,-0.46375,-0.540313,-0.502813,-0.5075,-0.515625,-0.519375,-0.5075,-0.179063,-0.42625,-0.473437
31,-0.437187,-0.440625,-0.419688,-0.353125,-0.350937,-0.445313,-0.473438,-0.160937,-0.365313,-0.50375,-0.49875,-0.498438,-0.49875,-0.535625,-0.48625,-0.385,-0.392812,-0.398438,-0.421562,-0.42125,-0.400625,-0.396875,-0.379687,-0.470625,-0.53875,-0.498437,-0.500625,-0.499375,-0.501875,-0.49125,-0.031563,-0.480938,-0.437187,-0.440625,-0.419688,-0.353125,-0.350937,-0.445313,-0.473438,-0.160937,-0.365313,-0.50375,-0.49875,-0.498438,-0.49875,-0.535625,-0.48625,-0.385,-0.392812,-0.398438,-0.421562,-0.42125,-0.400625,-0.396875,-0.379687,-0.470625,-0.53875,-0.498437,-0.500625,-0.499375,-0.501875,-0.49125,-0.031563,-0.480938
32,-0.424063,-0.405,-0.401875,-0.314687,-0.299688,-0.385,-0.433125,0.145312,-0.3975,-0.467813,-0.45625,-0.446562,-0.449062,-0.459688,-0.394688,-0.33375,-0.347188,-0.370625,-0.37,-0.37125,-0.348437,-0.33625,-0.380937,-0.4575,-0.451562,-0.445,-0.455937,-0.466875,-0.473125,0.232812,-0.45125,-0.395312,-0.424063,-0.405,-0.401875,-0.314687,-0.299688,-0.385,-0.433125,0.145312,-0.3975,-0.467813,-0.45625,-0.446562,-0.449062,-0.459688,-0.394688,-0.33375,-0.347188,-0.370625,-0.37,-0.37125,-0.348437,-0.33625,-0.380937,-0.4575,-0.451562,-0.445,-0.455937,-0.466875,-0.473125,0.232812,-0.45125,-0.395312
33,-0.373125,-0.382813,-0.360313,-0.28,-0.275312,-0.371875,-0.429063,0.0325,-0.425312,-0.42,-0.41125,-0.415312,-0.409063,-0.4175,-0.349375,-0.313125,-0.335625,-0.359688,-0.37375,-0.347813,-0.318437,-0.325,-0.387187,-0.423125,-0.404687,-0.412813,-0.420937,-0.415,-0.082188,-0.336563,-0.382813,-0.325,-0.373125,-0.382813,-0.360313,-0.28,-0.275312,-0.371875,-0.429063,0.0325,-0.425312,-0.42,-0.41125,-0.415312,-0.409063,-0.4175,-0.349375,-0.313125,-0.335625,-0.359688,-0.37375,-0.347813,-0.318437,-0.325,-0.387187,-0.423125,-0.404687,-0.412813,-0.420937,-0.415,-0.082188,-0.336563,-0.382813,-0.325
34,-0.373125,-0.379063,-0.370312,-0.28875,-0.306563,-0.403125,-0.451562,-0.0225,-0.464687,-0.4475,-0.454375,-0.447812,-0.444687,-0.489063,-0.414063,-0.3525,-0.367188,-0.384688,-0.392812,-0.38875,-0.367813,-0.350625,-0.401563,-0.489062,-0.44875,-0.4475,-0.450312,-0.450938,-0.459687,-0.004375,-0.478125,-0.407188,-0.373125,-0.379063,-0.370312,-0.28875,-0.306563,-0.403125,-0.451562,-0.0225,-0.464687,-0.4475,-0.454375,-0.447812,-0.444687,-0.489063,-0.414063,-0.3525,-0.367188,-0.384688,-0.392812,-0.38875,-0.367813,-0.350625,-0.401563,-0.489062,-0.44875,-0.4475,-0.450312,-0.450938,-0.459687,-0.004375,-0.478125,-0.407188
35,-0.39375,-0.386875,-0.386562,-0.310313,-0.313125,-0.423438,-0.464063,0.066562,-0.469375,-0.461563,-0.46,-0.464375,-0.449062,-0.480937,-0.457188,-0.344063,-0.3375,-0.351875,-0.362813,-0.35,-0.333125,-0.363437,-0.477812,-0.474063,-0.449062,-0.463125,-0.461563,-0.458438,-0.324375,-0.104063,-0.435313,-0.405,-0.39375,-0.386875,-0.386562,-0.310313,-0.313125,-0.423438,-0.464063,0.066562,-0.469375,-0.461563,-0.46,-0.464375,-0.449062,-0.480937,-0.457188,-0.344063,-0.3375,-0.351875,-0.362813,-0.35,-0.333125,-0.363437,-0.477812,-0.474063,-0.449062,-0.463125,-0.461563,-0.458438,-0.324375,-0.104063,-0.435313,-0.405
36,-0.370625,-0.377813,-0.366562,-0.287187,-0.281875,-0.376562,-0.411563,-0.241562,-0.150625,-0.449062,-0.450625,-0.4375,-0.4425,-0.43625,-0.440937,-0.358438,-0.33375,-0.338125,-0.362813,-0.369062,-0.35,-0.331875,-0.34125,-0.416562,-0.441562,-0.436875,-0.44,-0.447812,-0.448125,-0.45875,0.11,-0.475312,-0.370625,-0.377813,-0.366562,-0.287187,-0.281875,-0.376562,-0.411563,-0.241562,-0.150625,-0.449062,-0.450625,-0.4375,-0.4425,-0.43625,-0.440937,-0.358438,-0.33375,-0.338125,-0.362813,-0.369062,-0.35,-0.331875,-0.34125,-0.416562,-0.441562,-0.436875,-0.44,-0.447812,-0.448125,-0.45875,0.11,-0.475312
